objid,modelmag_u,modelmag_g,modelmag_r,modelmag_i,modelmag_z,z
587722983358595229,20.654,19.473,19.231,18.905,18.605,2.679
587722984432468007,19.169,18.843,18.816,18.746,18.618,0.747
587722983895793684,19.56,19.107,18.981,18.752,18.744,0.51
588848899920691246,19.211,19.208,18.978,19.013,19.089,1.195
588848899920822315,19.094,18.95,18.537,18.332,18.326,1.489
587722983358988334,18.385,18.037,18.129,18.118,18.08,0.734
588848899920953420,19.001,18.971,18.843,18.738,18.472,2.107
588848900994498641,18.365,17.683,16.948,16.519,16.285,0.18
588848901531500569,18.941,18.91,18.667,18.661,18.709,1.364
587722984432730150,19.266,19.067,18.93,18.669,18.653,1.573
588848901531369524,19.35,19.182,18.998,18.736,18.682,1.533
587722983895990394,19.308,19.012,18.76,18.637,18.327,0.369
587722984432795689,19,18.238,18.24,18.1,17.814,2.403
587722982285967495,19.292,19.041,18.996,18.783,18.763,1.582
587722982286032958,18.851,18.674,18.314,17.868,17.788,1.827
587722981748899851,19.69,19.289,19.276,19.059,19.203,0.626
588848899384737908,18.736,18.635,18.463,18.495,18.639,1.156
587722982285967472,18.638,18.322,18,17.894,17.788,1.137
587722982822707266,18.772,18.59,18.574,18.378,18.488,1.583
587722982285639924,20.077,19.492,18.922,18.58,18.462,0.202
587722982822576203,20.368,20.007,19.134,18.751,18.296,0.283
587722983359315987,18.202,17.978,17.877,17.733,17.771,0.493
587722983896186885,19.643,19.41,19.3,19,18.975,1.773
588848900458152027,19.033,18.873,18.713,18.619,18.456,2.074
587722983896252417,18.371,18.42,18.319,18.368,18.507,1.128
587722984433123350,19.659,19.525,19.437,19.09,18.952,1.827
588848900995022907,18.457,18.441,18.363,18.253,17.822,0.393
588848901531828287,18.09,17.864,17.865,17.688,17.719,1.636
588848900995219580,18.532,18.417,18.185,18.141,18.216,1.1
587722983896318112,21.829,20.289,19.68,19.046,18.951,0.593
588848900458283055,18.778,18.658,18.621,18.36,18.39,1.713
588848900995285143,24.377,23.273,21.297,19.901,19.929,4.716
587722983359512619,19.135,18.915,18.791,18.514,18.616,1.527
588848900995285135,21.405,20.477,19.685,19.438,18.854,0.298
587722983896645708,19.138,19.234,19.233,18.983,18.828,1.96
588848901532287095,20.017,19.608,18.997,18.764,18.579,1.3
588848900995481647,18.783,18.536,18.713,18.593,18.658,0.521
588848900995547194,17.966,17.879,17.693,17.376,17.312,1.779
588848898848784485,19.304,19.107,19.045,18.949,18.775,2.126
587722981749817418,19.512,19.185,18.879,18.544,18.504,1.548
587722981749751903,19.557,19.227,19.146,19.026,18.734,0.737
588848898848587798,19.025,18.88,18.728,18.747,18.669,0.962
588848899385721048,19.829,19.505,19.009,18.702,18.553,0.24
587722982823624914,20.447,19.788,19.292,19.401,19.251,1.022
588848899922264202,19.394,19.273,19.233,18.961,19.104,1.794
588848899922198780,22.45,20.884,20.463,19.906,19.337,3.306
588848899385327754,19.76,19.537,19.095,18.94,18.539,0.302
587722982823231590,18.501,18.356,18.152,18.141,18.19,1.257
588848899385000147,19.646,19.295,18.861,18.817,18.851,1.317
587722982823034947,19.307,19.285,18.99,18.988,19.053,1.328
587722982822969386,18.987,18.446,17.88,17.643,17.556,1.388
588848898847998006,18.657,18.612,18.424,18.452,18.582,1.151
587722983359709225,19.304,19.09,19.093,18.883,18.881,1.598
588848899921674359,19.316,18.773,18.198,17.802,17.654,0.173
587722984433451065,18.728,18.445,18.29,18.242,18,2.145
588848900458479709,18.042,17.829,17.642,17.356,17.302,1.618
587722983896907803,19.561,19.342,19.201,19.043,19.063,1.493
588848900995809401,18.492,17.359,16.7,16.323,16.067,0.104
587722983897169964,19.027,19.016,18.774,18.332,18.279,1.874
587722983360299062,19.275,18.667,18.349,18.162,17.913,2.524
588848901532811348,18.941,18.809,18.639,18.709,18.564,0.971
588848901532876823,18.388,18.185,18.034,18.063,18.012,0.866
587722984433975356,19.25,18.963,18.956,18.795,18.814,0.633
587722984434106383,18.575,18.559,18.44,18.176,18.013,2.024
587722983897497730,18.434,18.277,18.148,18.016,18.049,1.472
588848899923312688,18.581,18.474,18.273,18.29,18.407,1.261
588848898849374272,17.476,17.272,17.258,17.119,17.16,0.672
587722982824411189,18.09,18.081,17.943,17.894,17.381,0.296
588848899386376233,18.452,18.181,18.13,18.071,17.727,0.383
587722982287212591,19.157,18.685,18.657,18.679,18.462,0.727
587722982823886887,18.906,18.774,18.718,18.753,18.635,0.867
587722983360692380,20.222,19.346,19.181,19.036,18.878,0.671
588848899385917540,19.546,19.078,18.82,18.549,18.521,1.55
587722982823952426,18.412,18.28,18.142,18.231,18.094,0.96
588848898848915512,19.669,19.328,19.228,18.956,18.82,0.526
587722982287081486,19.792,19.337,18.837,18.686,18.63,1.106
587722982823821350,19.647,19.271,19.172,18.921,19.064,1.629
587722982286884891,18.706,18.483,18.385,18.319,18.092,2.108
588848899385589767,19.59,19.394,19.308,19.135,19.117,1.496
587722984434499788,20.139,19.941,19.894,19.72,19.742,1.529
587722984434565171,18.833,18.701,18.712,18.475,18.403,1.752
587722984434565174,18.956,18.841,18.663,18.685,18.774,1.101
587722984434630762,18.367,18.201,18.002,17.774,17.828,1.514
587722983360888924,19.507,19.293,19.18,18.978,19.009,1.549
587722983360888879,19.709,19.421,19.332,19.101,19.156,1.511
588848901533728782,19.184,19.072,18.932,18.833,18.48,0.387
587722984434827292,18.989,18.666,18,17.608,17.344,0.245
588848900997054554,19.391,18.863,19.026,18.952,19.037,0.65
587722984435089476,18.023,17.984,17.678,17.563,17.072,0.33
588848900997185574,19.541,19.306,19.171,18.833,19.004,1.535
588848900997251171,19.388,19.4,19.122,19.026,19.142,1.217
588848900460314672,18.712,18.593,18.482,18.38,18.176,2.162
587722983361609770,19.34,19.233,19.072,18.757,18.457,2.126
587722983361609798,19.251,19.211,19.173,18.909,18.797,1.872
588848898850422837,19.41,19.109,19.046,18.889,18.613,2.085
587722982825394249,17.996,17.717,17.417,17.409,17.389,1.095
588848898850226261,19.168,18.763,18.714,18.649,18.507,0.697
588848898850160795,16.827,16.847,16.799,16.929,16.414,0.326
588848899387031606,19.724,19.05,18.586,18.446,18.452,1.206
588848899923902499,19.373,18.989,19.106,18.922,18.781,0.516
588848899387031645,18.314,18.112,18.178,18.358,18.262,0.786
